title,pdf,arxiv,keywords,conference_day
Beyond Semantic Search: Towards Referential Anchoring in Composed Image Retrieval,https://openaccess.thecvf.com/content/CVPR2026/papers/Yang_Beyond_Semantic_Search_Towards_Referential_Anchoring_in_Composed_Image_Retrieval_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.05393,Composed Image Retrieval; Object-Anchored Composed Image Retrieval; referential anchoring; instance-level consistency; OACIRR benchmark; hard-negative instance distractors; bounding box object anchoring; AdaFocal; Context-Aware Attention Modulator; instance-aware retrieval,2026-06-07
UPLiFT: Efficient Pixel-Dense Feature Upsampling with Local Attenders,https://openaccess.thecvf.com/content/CVPR2026/papers/Walmer_UPLiFT_Efficient_Pixel-Dense_Feature_Upsampling_with_Local_Attenders_CVPR_2026_paper.pdf,https://arxiv.org/abs/2601.17950,task-agnostic feature upsampling; pixel-dense feature upsampling; UPLiFT; Universal Pixel-dense Lightweight Feature Transforms; Local Attender; iterative upsampling; cross-attention-based upsampling; attentional pooling; VAE feature upsampling; Coupled Flow Matching,2026-06-07
Temporal Imbalance of Positive and Negative Supervision in Class-Incremental Learning,https://openaccess.thecvf.com/content/CVPR2026/papers/Ma_Temporal_Imbalance_of_Positive_and_Negative_Supervision_in_Class-Incremental_Learning_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.02280,Class-Incremental Learning; temporal imbalance; catastrophic forgetting; prediction bias; negative supervision; temporal supervision model; Temporal-Adjusted Loss; temporal decay kernel; cross-entropy loss; long-term learning,2026-06-07
Global-Aware Edge Prioritization for Pose Graph Initialization,https://openaccess.thecvf.com/content/CVPR2026/papers/Wei_Global-Aware_Edge_Prioritization_for_Pose_Graph_Initialization_CVPR_2026_paper.pdf,https://arxiv.org/abs/2602.21963,pose graph initialization; Structure-from-Motion; edge prioritization; geometric verification; image retrieval; globally consistent edge reliability; GNN supervision; multi-minimal-spanning-tree pose graph construction; connectivity-aware score modulation; reconstruction accuracy,2026-06-07
Geometry-driven OOD Detectors Are Class-Incremental Learners,https://openaccess.thecvf.com/content/CVPR2026/papers/Jia_Geometry-driven_OOD_Detectors_Are_Class-Incremental_Learners_CVPR_2026_paper.pdf,,Class-Incremental Learning; out-of-distribution detection; Geometry-driven OOD Detectors; in-distribution recognition; OOD rejection; inter-class separation; intra-class compactness; Equiangular Tight Frame anchors; ETF loss; ArcFace loss,2026-06-07
Enhancing Unregistered Hyperspectral Image Super-Resolution via Unmixing-based Abundance Fusion Learning,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhang_Enhancing_Unregistered_Hyperspectral_Image_Super-Resolution_via_Unmixing-based_Abundance_Fusion_Learning_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.07918,unregistered hyperspectral image super-resolution; unmixing-based abundance fusion; spatial-spectral decoupling; spectral unmixing; singular value decomposition; endmember preservation; coarse-to-fine deformable aggregation; pixel-level flow estimation; spatial-channel abundance cross-attention; spatial-channel modulated fusion,2026-06-07
Saliency-Driven Token Merging for Vision Transformers,https://openaccess.thecvf.com/content/CVPR2026/papers/Xie_Saliency-Driven_Token_Merging_for_Vision_Transformers_CVPR_2026_paper.pdf,,Vision Transformers; token merging; saliency-driven token merging; visual saliency; input patches; attention space; training-free compression; deferred merging strategy; FLOPs compression; DeiT-Tiny,2026-06-07
A Semantically Disentangled Unified Model for Multi-category 3D Anomaly Detection,https://openaccess.thecvf.com/content/CVPR2026/papers/Kim_A_Semantically_Disentangled_Unified_Model_for_Multi-category_3D_Anomaly_Detection_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.25159,3D anomaly detection; 3D point clouds; Inter-Category Entanglement; semantically disentangled unified model; disentangled semantic representations; Coarse-to-Fine Global Tokenization; Category-Conditioned Contrastive Learning; Geometry-Guided Decoder; semantically consistent reconstruction; anomaly scores,2026-06-07
AVFakeBench: A Comprehensive Audio-Video Forgery Detection Benchmark for AV-LMMs,https://openaccess.thecvf.com/content/CVPR2026/papers/Xia_AVFakeBench_A_Comprehensive_Audio-Video_Forgery_Detection_Benchmark_for_AV-LMMs_CVPR_2026_paper.pdf,https://arxiv.org/abs/2511.21251,audio-video forgery detection; AVFakeBench; Audio-Video Large Language Models; deepfake detection; multi-granularity annotations; hybrid forgery framework; forgery type classification; fine-grained perception; explanatory reasoning; natural scene manipulation,2026-06-07
Towards Uncertainty-aware Unsupervised Domain Adaptation for Videos and Time-Series with Causal Optimal Transport,https://openaccess.thecvf.com/content/CVPR2026/papers/Mishra_Towards_Uncertainty-aware_Unsupervised_Domain_Adaptation_for_Videos_and_Time-Series_with_CVPR_2026_paper.pdf,,unsupervised domain adaptation; videos; 1D time-series; temporal dynamics; feature distribution alignment; Causally-Regularized Optimal Transport; inter-channel causal graphs; Granger graphs; causality-aware pseudo-labeling; prediction uncertainty,2026-06-07
What Makes Good Synthetic Training Data for Zero-Shot Stereo Matching?,https://openaccess.thecvf.com/content/CVPR2026/papers/Yan_What_Makes_Good_Synthetic_Training_Data_for_Zero-Shot_Stereo_Matching_CVPR_2026_paper.pdf,https://arxiv.org/abs/2504.16930,synthetic training data; zero-shot stereo matching; stereo matching networks; procedural dataset generator; synthetic stereo datasets; dataset parameter analysis; standard stereo benchmarks; large-scale dataset generation; FoundationStereo dataset; open-source generation code,2026-06-07
GenieDrive: Towards Physics-Aware Driving World Model with 4D Occupancy Guided Video Generation,https://openaccess.thecvf.com/content/CVPR2026/papers/Yang_GenieDrive_Towards_Physics-Aware_Driving_World_Model_with_4D_Occupancy_Guided_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.12751,physics-aware driving world model; 4D occupancy; driving video generation; latent tri-plane representation; occupancy evolution; Mutual Control Attention; Normalized Multi-View Attention; multi-view driving videos; forecasting mIoU; physically consistent video generation,2026-06-07
Human-like Abstract Visual Reasoning via Understanding and Solving Reasoning Loop,https://openaccess.thecvf.com/content/CVPR2026/papers/Chen_Human-like_Abstract_Visual_Reasoning_via_Understanding_and_Solving_Reasoning_Loop_CVPR_2026_paper.pdf,,abstract visual reasoning; ARC-AGI; Understanding and Solving Reasoning Loop; rule representations; iterative reasoning; adaptive reasoning halting; Understanding Module; Solving Module; few-shot graphical demonstrations; recurrent interaction,2026-06-07
Let it Snow! Animating 3D Gaussian Scenes with Dynamic Weather Effects via Physics-Guided Score Distillation,https://openaccess.thecvf.com/content/CVPR2026/papers/Fiebelman_Let_it_Snow_Animating_3D_Gaussian_Scenes_with_Dynamic_Weather_CVPR_2026_paper.pdf,,3D Gaussian Splatting; dynamic scene editing; dynamic weather effects; Physics-Guided Score Distillation; physics simulation; Score Distillation Sampling; Video-SDS; neural dynamics model; particle motion and appearance; physically plausible motion,2026-06-07
Mark4D: Temporally-Consistent Watermarking for 4D Gaussian Splatting,https://openaccess.thecvf.com/content/CVPR2026/papers/Lee_Mark4D_Temporally-Consistent_Watermarking_for_4D_Gaussian_Splatting_CVPR_2026_paper.pdf,,4D Gaussian Splatting; temporally consistent watermarking; dynamic 4D scene assets; invisible watermark embedding; spatio-temporal deformation; Gaussian motion paths; latent video-text space; watermark recovery; trajectory-aligned offsets; motion-adaptive loss weighting,2026-06-07
3D Gaussian Splatting from Unposed Spike Stream,https://openaccess.thecvf.com/content/CVPR2026/papers/Guo_3D_Gaussian_Splatting_from_Unposed_Spike_Stream_CVPR_2026_paper.pdf,,3D Gaussian Splatting; unposed spike stream; spike camera; high-speed 3D reconstruction; camera pose estimation; bio-inspired sensor; high temporal resolution; probabilistic spike model; keyframing; progressive optimization,2026-06-07
WaTeRFlow: Watermark Temporal Robustness via Flow Consistency,https://openaccess.thecvf.com/content/CVPR2026/papers/Jeong_WaTeRFlow_Watermark_Temporal_Robustness_via_Flow_Consistency_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.19048,image watermarking; watermark temporal robustness; image-to-video; cross-modal watermark recovery; video diffusion proxy; optical-flow warping; Temporal Consistency Loss; flow-guided synthesis; semantic preservation loss; per-frame bit accuracy,2026-06-07
Post-training Feature Pruning for Fundus Images Classification,https://openaccess.thecvf.com/content/CVPR2026/papers/Pham_Post-training_Feature_Pruning_for_Fundus_Images_Classification_CVPR_2026_paper.pdf,,fundus image classification; post-training feature pruning; greedy feature pruning; flattened feature representations; diabetic retinopathy detection; glaucoma detection; retinal disease classification; EfficientNetV2; Vision Transformer; cross-dataset transferability,2026-06-07
"LoL: Longer than Longer, Scaling Video Generation to Hour",https://openaccess.thecvf.com/content/CVPR2026/papers/Cui_LoL_Longer_than_Longer_Scaling_Video_Generation_to_Hour_CVPR_2026_paper.pdf,https://arxiv.org/abs/2601.16914,long-form video generation; autoregressive video generation; error accumulation; long-term coherence; attention sink frames; sink-collapse; Rotary Position Embedding; multi-head attention; multi-head RoPE jitter; infinite-length streaming video generation,2026-06-07
Markovian Scale Prediction: A New Era of Visual Autoregressive Generation,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhang_Markovian_Scale_Prediction_A_New_Era_of_Visual_Autoregressive_Generation_CVPR_2026_paper.pdf,https://arxiv.org/abs/2511.23334,Visual AutoRegressive modeling; next-scale prediction; Markov-VAR; Markovian Scale Prediction; non-full-context Markov process; sliding window; compact history vector; dynamic state; visual autoregressive generation; peak memory reduction,2026-06-07
See Through the Noise: Improving Domain Generalization in Gaze Estimation,https://openaccess.thecvf.com/content/CVPR2026/papers/Peng_See_Through_the_Noise_Improving_Domain_Generalization_in_Gaze_Estimation_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.16562,gaze estimation; domain generalization; label noise; See-Through-Noise framework; semantic embedding space; prototype-based transformation; feature-label affinity consistency; affinity regularization; semantic manifold; domain-invariant gaze relationships,2026-06-07
RAAS: LLM Agentic System Architecture Search with GRPO,https://openaccess.thecvf.com/content/CVPR2026/papers/Yang_RAAS_LLM_Agentic_System_Architecture_Search_with_GRPO_CVPR_2026_paper.pdf,,LLM agentic systems; agentic system architecture search; GRPO; Agentic Supernet; Robust Architecture Adaptive Search; Contextual Architecture Orchestration; Multi-Trial Assessment Synthesis; peer-group comparison; multi-trial evaluation; execution variance,2026-06-07
VGA-Bench: A Unified Benchmark and Multi-Model Framework for Video Aesthetics and Generation Quality Evaluation,https://openaccess.thecvf.com/content/CVPR2026/papers/Jiang_VGA-Bench_A_Unified_Benchmark_and_Multi-Model_Framework_for_Video_Aesthetics_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.10127,VGA-Bench; video aesthetics evaluation; video generation quality; AIGC-based video generation; aesthetic quality prediction; automatic aesthetic tagging; multi-task neural assessors; human judgment alignment; large-scale video benchmark; generative model optimization,2026-06-07
GROW: Watermark Generation with Progressive Guidance for Diffusion Models,https://openaccess.thecvf.com/content/CVPR2026/papers/Luo_GROW_Watermark_Generation_with_Progressive_Guidance_for_Diffusion_Models_CVPR_2026_paper.pdf,,digital watermarking; diffusion models; training-free watermarking; in-generation watermarking; DDIM inversion; inversion-free extraction; progressive guidance; frequency-domain gradients; watermark robustness; imperceptibility,2026-06-07
Cubic Discrete Diffusion: Discrete Visual Generation on High-Dimensional Representation Tokens,https://openaccess.thecvf.com/content/CVPR2026/papers/Wang_Cubic_Discrete_Diffusion_Discrete_Visual_Generation_on_High-Dimensional_Representation_Tokens_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.19232,Cubic Discrete Diffusion; discrete visual generation; high-dimensional representation tokens; fine-grained masking; token prediction paradigm; multimodal architectures; pretrained representations; ImageNet-256; scaling behavior; unified understanding and generation,2026-06-07
Ego-InBetween: Generating Object State Transitions in Ego-Centric Videos,https://openaccess.thecvf.com/content/CVPR2026/papers/Ge_Ego-InBetween_Generating_Object_State_Transitions_in_Ego-Centric_Videos_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.17749,egocentric video generation; object state transitions; Egocentric Instructed Visual State Transition; intermediate frame generation; action-conditioned generation; TransitionVLM; multi-step transition reasoning; Transition Conditioning module; Object-aware Auxiliary Supervision; human-object interaction datasets,2026-06-07
RLFTSim: Realistic and Controllable Multi-Agent Traffic Simulation via Reinforcement Learning Fine-Tuning,https://openaccess.thecvf.com/content/CVPR2026/papers/Ahmadi_RLFTSim_Realistic_and_Controllable_Multi-Agent_Traffic_Simulation_via_Reinforcement_Learning_CVPR_2026_paper.pdf,https://arxiv.org/abs/2605.19033,multi-agent traffic simulation; reinforcement learning fine-tuning; scenario realism; simulator rollouts; real-world data distribution alignment; goal-conditioned controllability; scenario generation; pre-trained simulation model; Waymo Open Motion Dataset; dense reward signal,2026-06-07
