title,pdf,arxiv,keywords,conference_day
Attribute-Preserving Pseudo-Labeling for Diffusion-Based Face Swapping,https://openaccess.thecvf.com/content/CVPR2026/papers/Kang_Attribute-Preserving_Pseudo-Labeling_for_Diffusion-Based_Face_Swapping_CVPR_2026_paper.pdf,https://arxiv.org/abs/2601.15288,face swapping; attribute-preserving pseudo-labeling; diffusion-based teacher-student framework; conditional inpainting; conditional deblurring; attribute-aware inversion; pseudo-labels; identity transfer; skin tone preservation; makeup preservation,2026-06-06
Dynamic Token Reweighting for Robust Vision-Language Models,https://openaccess.thecvf.com/content/CVPR2026/papers/Jiang_Dynamic_Token_Reweighting_for_Robust_Vision-Language_Models_CVPR_2026_paper.pdf,https://arxiv.org/abs/2505.17132,vision-language models; multimodal jailbreak attacks; inference-time defense; key-value cache optimization; dynamic token reweighting; visual token weights; adversarial visual inputs; safety-relevant distributional shift; multimodal foundation models; attack robustness,2026-06-06
Chorus: Multi-Teacher Pretraining for Holistic 3D Gaussian Scene Encoding,https://openaccess.thecvf.com/content/CVPR2026/papers/Li_Chorus_Multi-Teacher_Pretraining_for_Holistic_3D_Gaussian_Scene_Encoding_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.17817,3D Gaussian Splatting; multi-teacher pretraining; 3D Gaussian scene encoding; 2D foundation model distillation; shared 3D encoder; open-vocabulary semantic segmentation; instance segmentation; point-cloud transfer; data-efficient supervision; render-and-distill adaptation,2026-06-06
Portable Active Learning for Object Detection,https://openaccess.thecvf.com/content/CVPR2026/papers/Sharma_Portable_Active_Learning_for_Object_Detection_CVPR_2026_paper.pdf,https://arxiv.org/abs/2605.10349,active learning for object detection; Portable Active Learning; detector-agnostic framework; inference outputs; class-wise instance uncertainty; image-level diversity; entropy-based uncertainty scores; class-specific logistic classifiers; class imbalance cues; label efficiency,2026-06-06
LASAR: Towards Spatio-temporal Reasoning with Latent Cognitive Map,https://openaccess.thecvf.com/content/CVPR2026/papers/Tang_LASAR_Towards_Spatio-temporal_Reasoning_with_Latent_Cognitive_Map_CVPR_2026_paper.pdf,https://arxiv.org/abs/2605.16899,embodied AI; spatio-temporal reasoning; latent cognitive map; dual-memory system; episodic experiences; semantic cognitive map; Spatio-temporal Contextual Representation Learning; contrastive objective; zero-shot generalization; VLN-CE,2026-06-06
FARMER: Flow AutoRegressive Transformer over Pixels,https://openaccess.thecvf.com/content/CVPR2026/papers/Zheng_FARMER_Flow_AutoRegressive_Transformer_over_Pixels_CVPR_2026_paper.pdf,https://arxiv.org/abs/2510.23588,FARMER; autoregressive modeling; Normalizing Flows; pixel-level generative models; tractable likelihood estimation; raw pixel image synthesis; invertible autoregressive flow; self-supervised dimension reduction; one-step distillation; classifier-free guidance,2026-06-06
IBISAgent: Reinforcing Pixel-Level Visual Reasoning in MLLMs for Universal Biomedical Object Referring and Segmentation,https://openaccess.thecvf.com/content/CVPR2026/papers/Jiang_IBISAgent_Reinforcing_Pixel-Level_Visual_Reasoning_in_MLLMs_for_Universal_Biomedical_CVPR_2026_paper.pdf,https://arxiv.org/abs/2601.03054,medical MLLMs; pixel-level visual reasoning; biomedical object referring; reasoning segmentation; agentic MLLM; multi-step decision-making; text-based click actions; segmentation tools; mask refinement; agentic reinforcement learning,2026-06-06
CCCaption: Dual-Reward Reinforcement Learning for Complete and Correct Image Captioning,https://openaccess.thecvf.com/content/CVPR2026/papers/Tang_CCCaption_Dual-Reward_Reinforcement_Learning_for_Complete_and_Correct_Image_Captioning_CVPR_2026_paper.pdf,https://arxiv.org/abs/2602.21655,image captioning; vision language understanding; dual-reward reinforcement learning; complete and correct captions; LVLMs; visual query decomposition; dynamic query sampling; hallucination penalization; sub-caption query validation; captioning benchmarks,2026-06-06
LinVideo: A Post-Training Framework towards O(n) Attention in Efficient Video Generation,https://openaccess.thecvf.com/content/CVPR2026/papers/Huang_LinVideo_A_Post-Training_Framework_towards_On_Attention_in_Efficient_Video_CVPR_2026_paper.pdf,https://arxiv.org/abs/2510.08318,video diffusion models; efficient video generation; linear attention; self-attention replacement; data-free post-training; layer selection; selective transfer; anytime distribution matching; sampling trajectory; latency reduction,2026-06-06
Unifying Perception and Action: A Hybrid-Modality Pipeline with Implicit Visual Chain-of-Thought for Robotic Action Generation,https://openaccess.thecvf.com/content/CVPR2026/papers/Ma_Unifying_Perception_and_Action_A_Hybrid-Modality_Pipeline_with_Implicit_Visual_CVPR_2026_paper.pdf,https://arxiv.org/abs/2511.19859,Vision-Language-Action models; Chain-of-Thought; robotic action generation; implicit visual CoT; Vision-Integrated Trajectory Alignment; shared discrete latent space; future frame prediction; motor control; motion planning; robotic manipulation,2026-06-06
VOLD: Reasoning Transfer from LLMs to Vision-Language Models via On-Policy Distillation,https://openaccess.thecvf.com/content/CVPR2026/papers/Bousselham_VOLD_Reasoning_Transfer_from_LLMs_to_Vision-Language_Models_via_On-Policy_CVPR_2026_paper.pdf,https://arxiv.org/abs/2510.23497,vision-language models; complex reasoning; reasoning transfer; on-policy distillation; text-only teacher models; VLM student models; Group Relative Policy Optimization; cold-start alignment; supervised fine-tuning; image-text reasoning data,2026-06-06
Scaling-Aware Data Selection for End-to-End Autonomous Driving Systems,https://openaccess.thecvf.com/content/CVPR2026/papers/Dimlioglu_Scaling-Aware_Data_Selection_for_End-to-End_Autonomous_Driving_Systems_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.08366,scaling-aware data selection; end-to-end autonomous driving; MOSAIC; neural scaling laws; data mixture optimization; iterative data collection; domain-partitioned datasets; E2E planner model; Extended Predictive Driver Model Score; driving rule compliance metrics,2026-06-06
A Faster Path to Continual Learning,https://openaccess.thecvf.com/content/CVPR2026/papers/Li_A_Faster_Path_to_Continual_Learning_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.11064,Continual Learning; C-Flat Turbo; C-Flat; optimization-based continual learning; first-order flatness; proxy-model gradients; perturbed ascent steps; redundant gradient computations; linear scheduling strategy; adaptive trigger,2026-06-06
PaQ-DETR: Learning Pattern and Quality-Aware Dynamic Queries for Object Detection,https://openaccess.thecvf.com/content/CVPR2026/papers/Kang_PaQ-DETR_Learning_Pattern_and_Quality-Aware_Dynamic_Queries_for_Object_Detection_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.06917,PaQ-DETR; Detection Transformer; object detection; dynamic queries; query utilization imbalance; shared latent patterns; content-conditioned weighting; quality-aware one-to-many assignment; localization-classification consistency; balanced query optimization,2026-06-06
VCU-Bridge: Hierarchical Visual Connotation Understanding via Semantic Bridging,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhong_VCU-Bridge_Hierarchical_Visual_Connotation_Understanding_via_Semantic_Bridging_CVPR_2026_paper.pdf,https://arxiv.org/abs/2511.18121,hierarchical visual connotation understanding; semantic bridging; Multimodal Large Language Models; evidence-to-inference trace; low-level perception; high-level reasoning; level-wise diagnostics; HVCU-Bench; instruction tuning; Monte Carlo Tree Search,2026-06-06
Seeing What Matters: Visual Preference Policy Optimization for Visual Generation,https://openaccess.thecvf.com/content/CVPR2026/papers/Ni_Seeing_What_Matters_Visual_Preference_Policy_Optimization_for_Visual_Generation_CVPR_2026_paper.pdf,https://arxiv.org/abs/2511.18719,Visual Preference Policy Optimization; visual generative models; Group Relative Policy Optimization; human preference alignment; pixel-level advantages; Perceptual Structuring Module; pretrained vision backbones; spatial-temporal advantage maps; localized artifacts; visual generation,2026-06-06
When Transformers Meet Mamba: A Hybrid Transformer-Mamba Network for Video Object Detection,https://openaccess.thecvf.com/content/CVPR2026/papers/Qi_When_Transformers_Meet_Mamba_A_Hybrid_Transformer-Mamba_Network_for_Video_CVPR_2026_paper.pdf,,Video object detection; Transformer-Mamba hybrid; Deformable transformer encoder; Temporal cascaded bidirectional Mamba; Spatial-temporal feature aggregation; Long-range contextual dependencies; Linear complexity sequence processing; Query-feature alignment; Intra-frame feature representation; Inter-frame temporal modeling,2026-06-06
HorizonForge: Driving Scene Editing with Any Trajectories and Any Vehicles,https://openaccess.thecvf.com/content/CVPR2026/papers/Wang_HorizonForge_Driving_Scene_Editing_with_Any_Trajectories_and_Any_Vehicles_CVPR_2026_paper.pdf,https://arxiv.org/abs/2602.21333,controllable driving scene generation; autonomous driving simulation; editable Gaussian Splats and Meshes; fine-grained 3D manipulation; language-driven vehicle insertion; noise-aware video diffusion; spatial and temporal consistency; feed-forward scene variation; HorizonSuite benchmark; Gaussian-Mesh representation,2026-06-06
EMAD: Evidence-Centric Grounded Multimodal Diagnosis for Alzheimer's Disease,https://openaccess.thecvf.com/content/CVPR2026/papers/Chen_EMAD_Evidence-Centric_Grounded_Multimodal_Diagnosis_for_Alzheimers_Disease_CVPR_2026_paper.pdf,,3D brain MRI; vision-language framework; medical image analysis; grounded multimodal diagnosis; Alzheimer's disease; evidence grounding; sentence-evidence grounding; anatomical localization; knowledge distillation; reinforcement learning,2026-06-06
Activation Matters: Test-time Activated Negative Labels for OOD Detection with Vision-Language Models,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhang_Activation_Matters_Test-time_Activated_Negative_Labels_for_OOD_Detection_with_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.25250,out-of-distribution detection; vision-language models; test-time activated negative labels; negative labels; label activation metric; distribution-adaptive activated negative labels; batch-adaptive variant; activation-aware score function; training-free OOD detection; ImageNet benchmark,2026-06-06
FisherPoser: Human Motion Estimation from Sparse Observations with Hierarchical Region-Wise Fisher-Matrix Uncertainty Modeling,https://openaccess.thecvf.com/content/CVPR2026/papers/Xia_FisherPoser_Human_Motion_Estimation_from_Sparse_Observations_with_Hierarchical_Region-Wise_CVPR_2026_paper.pdf,,3D human pose estimation; Matrix Fisher distribution; sparse VR tracking; motion capture from sparse observations; probabilistic pose modeling; SO(3) rotation manifold; uncertainty quantification; hierarchical kinematic chain; Transformer encoder; region-wise Fisher regression,2026-06-06
Action Motifs: Self-Supervised Hierarchical Representation of Human Body Movements,https://openaccess.thecvf.com/content/CVPR2026/papers/Kinoshita_Action_Motifs_Self-Supervised_Hierarchical_Representation_of_Human_Body_Movements_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.28173,Action Motifs; Action Atoms; hierarchical human motion representation; A4Mer; nested latent Transformer; self-supervised human pose learning; masked token prediction; SMPL annotations; multi-view human behavior dataset; motion prediction,2026-06-06
S2FT: Parameter-Efficient Fine-Tuning in Sparse Spectrum Domain,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhang_S2FT_Parameter-Efficient_Fine-Tuning_in_Sparse_Spectrum_Domain_CVPR_2026_paper.pdf,https://arxiv.org/abs/2605.08589,Parameter Efficient Fine-Tuning; sparse spectrum domain; Fourier transform fine-tuning; spectral coefficients; weight change modeling; power-uniform spectrum; invertible transformation; row and column rearrangement; locally smooth spatial structures; nearest neighbor search,2026-06-06
DarkAct: A RGB-Thermal Dataset and Fusion Framework for Multimodal Low-Light Action Recognition,https://openaccess.thecvf.com/content/CVPR2026/papers/Tan_DarkAct_A_RGB-Thermal_Dataset_and_Fusion_Framework_for_Multimodal_Low-Light_CVPR_2026_paper.pdf,,RGB-thermal fusion; multimodal action recognition; low-light environments; human action recognition; cross-modal fusion; vision-language models; thermal imaging; illumination variance; adverse lighting conditions; fine-grained action recognition,2026-06-06
PAF: Perturbation-Aware Filtering for Open-Set Semi-Supervised Learning,https://openaccess.thecvf.com/content/CVPR2026/papers/Han_PAF_Perturbation-Aware_Filtering_for_Open-Set_Semi-Supervised_Learning_CVPR_2026_paper.pdf,,Open-set semi-supervised learning; Out-of-distribution detection; Perturbation-aware filtering; Representation instability; Semantic-preserving perturbations; OOD sample filtering; Semi-supervised learning; Unlabeled data exploitation; Two-stage training framework; Distribution shift,2026-06-06
M3Grounder: Mask-Based Multi-Span and Multi-Granular Grounding for Document QA,https://openaccess.thecvf.com/content/CVPR2026/papers/Venna_M3Grounder_Mask-Based_Multi-Span_and_Multi-Granular_Grounding_for_Document_QA_CVPR_2026_paper.pdf,,Document QA; pixel-level segmentation; answer grounding; vision-language models; multi-span grounding; hierarchical grounding; evidence masks; bleed-suppression loss; curved text; document layout understanding,2026-06-06
Towards Persistence: Learning Topological Constraints for Event-based Small Object Detection,https://openaccess.thecvf.com/content/CVPR2026/papers/He_Towards_Persistence_Learning_Topological_Constraints_for_Event-based_Small_Object_Detection_CVPR_2026_paper.pdf,,event cameras; small object detection; spatiotemporal point clouds; topology-constrained sparse convolution; topological learning; trajectory consistency; event-based detection; anti-UAV; spatiotemporal dependencies; event topology-aware loss,2026-06-06
